order_id,creation_time,product_ids
32222,3/9/2022 18:43,"[1, 13, 47]"
32223,3/9/2022 18:43,[47]
32224,3/9/2022 18:43,"[77, 8]"
32225,3/9/2022 18:43,"[71, 3]"
32226,3/9/2022 18:43,"[65, 79, 18]"
32227,3/9/2022 18:44,"[1, 20, 32, 71, 32]"
32228,3/9/2022 18:44,"[30, 29, 80]"
32229,3/9/2022 18:44,"[74, 86, 56, 56]"
32230,3/9/2022 18:44,"[30, 87, 8, 41, 74]"
32231,3/9/2022 18:44,"[18, 22, 62, 3]"
32232,3/9/2022 18:45,"[24, 66, 35, 30]"
32233,3/9/2022 18:45,"[84, 63, 12]"
32234,3/9/2022 18:45,"[84, 39, 3, 77]"
32235,3/9/2022 18:45,[42]
32236,3/9/2022 18:45,"[17, 70, 75]"
32237,3/9/2022 18:45,"[83, 85, 24, 74]"
32238,3/9/2022 18:45,"[33, 86, 85, 72, 9]"
32239,3/9/2022 18:45,[57]
32240,3/9/2022 18:46,"[54, 14]"
32241,3/9/2022 18:46,"[1, 56, 49]"
32242,3/9/2022 18:46,"[40, 1, 30, 22]"
32243,3/9/2022 18:47,"[3, 70, 23, 26, 84]"
32244,3/9/2022 18:47,"[30, 8]"
32245,3/9/2022 18:47,"[75, 72, 43, 71]"
32246,3/9/2022 18:47,"[2, 79]"
32247,3/9/2022 18:47,"[30, 46]"
32248,3/9/2022 18:47,"[40, 77]"
32249,3/9/2022 18:47,"[42, 76, 23, 74, 1]"
32251,3/9/2022 18:47,"[68, 30, 17]"
32250,3/9/2022 18:47,"[53, 78, 26, 15]"
32252,3/9/2022 18:48,"[16, 22, 57]"
32253,3/9/2022 18:48,[50]
32254,3/9/2022 18:48,"[46, 76, 6, 74]"
32255,3/9/2022 18:48,"[63, 50]"
32256,3/9/2022 18:48,"[16, 20, 77]"
32257,3/9/2022 18:48,[55]
32258,3/9/2022 18:49,"[6, 71, 70]"
32259,3/9/2022 18:49,"[33, 72, 1, 12]"
32260,3/9/2022 18:49,"[84, 38]"
32261,3/9/2022 18:49,"[35, 58]"
32262,3/9/2022 18:49,"[62, 30]"
32263,3/9/2022 18:50,"[48, 15, 85]"
32264,3/9/2022 18:50,"[40, 52, 43, 6, 8]"
32265,3/9/2022 18:50,"[44, 63, 32, 24, 34]"
32266,3/9/2022 18:50,"[78, 39, 18, 76]"
32267,3/9/2022 18:50,"[33, 17, 5, 66, 60]"
32268,3/9/2022 18:50,"[60, 54, 16]"
32269,3/9/2022 18:51,"[75, 50, 39]"
32270,3/9/2022 18:51,"[32, 35, 66, 78]"
32271,3/9/2022 18:51,"[57, 53, 2, 77]"
32272,3/9/2022 18:51,"[25, 2, 54, 23]"
32274,3/9/2022 18:51,"[40, 51, 5]"
32273,3/9/2022 18:51,"[3, 86, 29, 60, 11]"
32275,3/9/2022 18:51,"[43, 71]"
32276,3/9/2022 18:52,"[41, 25]"
32277,3/9/2022 18:53,"[65, 12, 84, 77, 33]"
32278,3/9/2022 18:53,"[83, 19, 66]"
32279,3/9/2022 18:53,"[72, 84, 33, 9, 67]"
32280,3/9/2022 18:53,"[34, 43, 76, 38, 52]"
32281,3/9/2022 18:53,"[18, 63, 3, 24]"
32282,3/9/2022 18:53,"[63, 1, 5, 74]"
32283,3/9/2022 18:53,"[83, 58]"
32284,3/9/2022 18:54,"[45, 40, 5, 67, 70]"
32285,3/9/2022 18:54,"[41, 1, 21, 8, 2]"
32286,3/9/2022 18:54,"[10, 25]"
32287,3/9/2022 18:54,[82]
32288,3/9/2022 18:54,"[3, 33, 53]"
32289,3/9/2022 18:55,"[58, 45, 28, 62, 6, 38]"
32290,3/9/2022 18:55,"[41, 6, 52, 15]"
32291,3/9/2022 18:55,"[14, 39, 42, 46]"
32292,3/9/2022 18:55,"[13, 15, 77]"
32293,3/9/2022 18:55,"[15, 33, 37, 23]"
32294,3/9/2022 18:55,"[63, 6, 13]"
32295,3/9/2022 18:56,"[82, 84]"
32296,3/9/2022 18:56,"[31, 25, 65]"
32297,3/9/2022 18:56,"[5, 15, 56]"
32298,3/9/2022 18:56,"[43, 30]"
32299,3/9/2022 18:56,"[60, 29, 67, 62]"
32300,3/9/2022 18:56,"[29, 49, 46, 17]"
32301,3/9/2022 18:57,"[74, 5]"
32302,3/9/2022 18:57,"[9, 77, 18]"
32303,3/9/2022 18:57,"[30, 31, 67]"
32304,3/9/2022 18:57,"[56, 39, 1]"
32305,3/9/2022 18:57,"[50, 77, 63]"
32306,3/9/2022 18:57,"[34, 67, 18]"
32307,3/9/2022 18:57,"[35, 54, 34]"
32308,3/9/2022 18:57,"[84, 36]"
32309,3/9/2022 18:57,"[62, 85, 79, 33]"
32310,3/9/2022 18:58,"[15, 78, 49, 14, 80, 57, 40]"
32311,3/9/2022 18:58,"[52, 3, 41, 5, 84, 3]"
32312,3/9/2022 18:58,"[53, 72, 25, 24, 32]"
32313,3/9/2022 18:58,"[30, 40]"
32314,3/9/2022 18:58,"[34, 68, 65, 3]"
32315,3/9/2022 18:58,"[71, 2, 78, 79, 34]"
32316,3/9/2022 18:58,"[47, 6, 35]"
32317,3/9/2022 18:58,"[84, 20]"
32318,3/9/2022 18:58,"[60, 12, 53, 5, 8, 49]"
32319,3/9/2022 18:59,"[26, 17, 40]"
32320,3/9/2022 18:59,"[63, 20, 70]"
32321,3/9/2022 18:59,"[47, 54]"
32322,3/9/2022 18:59,"[42, 2, 5, 34]"
32323,3/9/2022 18:59,"[25, 7, 58, 33, 25]"
32324,3/9/2022 18:59,"[77, 47, 14, 56, 82]"
32325,3/9/2022 18:59,"[35, 24]"
32326,3/9/2022 18:59,"[84, 57, 22]"
32327,3/9/2022 18:59,"[65, 1, 70, 13]"
32328,3/9/2022 19:00,"[30, 66, 34, 41, 62]"
32329,3/9/2022 19:00,"[52, 16, 23]"
32330,3/9/2022 19:00,"[16, 64, 76, 15]"
32331,3/9/2022 19:00,"[62, 8, 71]"
32332,3/9/2022 19:01,"[70, 76, 56, 6, 8, 57]"
32333,3/9/2022 19:01,"[40, 17, 84, 39, 47]"
32334,3/9/2022 19:01,"[41, 39, 74]"
32335,3/9/2022 19:01,"[84, 72, 78, 77]"
32336,3/9/2022 19:01,"[3, 46, 24, 74]"
32337,3/9/2022 19:01,"[24, 30, 6, 85]"
32338,3/9/2022 19:01,"[41, 81, 4, 83, 86, 85]"
32339,3/9/2022 19:02,"[46, 65, 69]"
32340,3/9/2022 19:02,"[31, 28, 26]"
32341,3/9/2022 19:02,"[24, 82, 62]"
32342,3/9/2022 19:02,[87]
32343,3/9/2022 19:02,"[35, 7]"
32344,3/9/2022 19:02,"[65, 2]"
32345,3/9/2022 19:02,"[66, 14, 28, 15]"
32346,3/9/2022 19:02,"[62, 10]"
32347,3/9/2022 19:03,"[24, 3, 83]"
32348,3/9/2022 19:03,"[65, 41, 35, 1, 74]"
32349,3/9/2022 19:03,"[1, 34, 38]"
32350,3/9/2022 19:03,"[14, 32]"
32351,3/9/2022 19:03,"[53, 14, 62, 8]"
32352,3/9/2022 19:04,"[58, 30, 37, 80]"
32353,3/9/2022 19:04,"[69, 42, 6, 7, 30, 39]"
32354,3/9/2022 19:04,"[67, 47, 18]"
32355,3/9/2022 19:04,"[76, 80, 79, 46, 31]"
32356,3/9/2022 19:04,"[19, 59, 65, 41]"
32357,3/9/2022 19:05,"[21, 5, 76, 68, 81, 5]"
32358,3/9/2022 19:05,"[65, 83, 33]"
32359,3/9/2022 19:05,"[3, 18]"
32360,3/9/2022 19:05,"[24, 67, 64, 35]"
32361,3/9/2022 19:05,"[56, 50]"
32362,3/9/2022 19:06,"[54, 23, 38]"
32363,3/9/2022 19:06,"[14, 65]"
32364,3/9/2022 19:06,"[65, 1]"
32365,3/9/2022 19:06,"[66, 9, 64, 43, 28]"
32366,3/9/2022 19:06,"[25, 26, 43, 18, 65]"
32367,3/9/2022 19:06,"[30, 75, 68, 24, 80, 53]"
32368,3/9/2022 19:07,"[4, 56, 2]"
32369,3/9/2022 19:07,[35]
32370,3/9/2022 19:07,"[58, 52, 39, 83, 2]"
32371,3/9/2022 19:07,"[57, 53, 76, 37]"
32372,3/9/2022 19:08,"[41, 63, 67]"
32373,3/9/2022 19:08,"[60, 76, 78, 27]"
32374,3/9/2022 19:08,"[12, 50, 66, 12, 2, 74]"
32375,3/9/2022 19:08,"[79, 65, 26]"
32377,3/9/2022 19:08,"[20, 54, 74]"
32376,3/9/2022 19:08,"[31, 77, 81, 31, 30]"
32378,3/9/2022 19:08,"[47, 46, 18]"
32379,3/9/2022 19:08,"[78, 58]"
32380,3/9/2022 19:08,"[58, 18, 83, 50, 34]"
32381,3/9/2022 19:09,"[58, 33, 15]"
32382,3/9/2022 19:09,"[17, 1, 50, 30]"
32383,3/9/2022 19:09,"[47, 46, 38, 58]"
32384,3/9/2022 19:09,"[37, 12]"
32385,3/9/2022 19:09,"[62, 74, 67]"
32386,3/9/2022 19:09,"[40, 20, 6]"
32387,3/9/2022 19:09,"[47, 1]"
32388,3/9/2022 19:09,"[52, 5]"
32389,3/9/2022 19:09,"[12, 20, 3, 75]"
32390,3/9/2022 19:09,[62]
32391,3/9/2022 19:09,"[84, 1, 74, 65]"
32392,3/9/2022 19:09,"[40, 20, 5]"
32393,3/9/2022 19:10,"[74, 1, 33]"
32394,3/9/2022 19:10,"[14, 3, 35]"
32395,3/9/2022 19:10,"[29, 40, 33, 3, 23]"
32396,3/9/2022 19:10,"[85, 49, 53, 12]"
32397,3/9/2022 19:10,"[38, 85]"
32398,3/9/2022 19:10,"[34, 47, 41]"
32399,3/9/2022 19:10,"[32, 37, 1]"
32400,3/9/2022 19:10,"[28, 33, 2]"
32402,3/9/2022 19:10,"[39, 30, 9]"
32401,3/9/2022 19:10,"[47, 57, 40]"
32403,3/9/2022 19:11,"[70, 33]"
32404,3/9/2022 19:11,"[56, 38, 56, 54, 2]"
32405,3/9/2022 19:11,"[68, 76]"
32406,3/9/2022 19:11,"[38, 80, 60, 23, 57]"
32407,3/9/2022 19:11,"[73, 79, 47, 63]"
32408,3/9/2022 19:12,"[34, 34, 20, 20, 80, 22]"
32410,3/9/2022 19:12,"[17, 40, 66, 72, 71]"
32409,3/9/2022 19:12,[83]
32411,3/9/2022 19:12,"[60, 74, 52, 70]"
32412,3/9/2022 19:12,"[10, 6, 28, 7, 76, 5, 9]"
32413,3/9/2022 19:12,"[10, 33, 29, 1, 15, 65]"
32414,3/9/2022 19:12,"[33, 24, 45, 17]"
32415,3/9/2022 19:12,"[28, 84, 62, 40]"
32416,3/9/2022 19:12,"[23, 18, 74, 15, 43]"
32417,3/9/2022 19:13,"[27, 31, 21]"
32418,3/9/2022 19:13,"[84, 34, 72]"
32419,3/9/2022 19:13,"[52, 5, 1, 58]"
32420,3/9/2022 19:13,"[71, 47, 31, 42]"
32421,3/9/2022 19:13,"[5, 65, 15, 80]"
32422,3/9/2022 19:13,"[53, 83, 63, 62, 3]"
32423,3/9/2022 19:14,"[71, 41, 34, 57]"
32424,3/9/2022 19:14,"[26, 25, 6, 18, 26]"
32425,3/9/2022 19:14,"[3, 34]"
32426,3/9/2022 19:14,"[30, 72]"
32427,3/9/2022 19:15,"[83, 21]"
32428,3/9/2022 19:15,"[74, 76, 1, 16]"
32429,3/9/2022 19:15,"[42, 64, 33]"
32430,3/9/2022 19:15,"[15, 20, 34, 2]"
32431,3/9/2022 19:16,"[70, 15]"
32432,3/9/2022 19:16,"[32, 13, 77, 6, 32]"
32433,3/9/2022 19:16,"[50, 1, 69]"
32434,3/9/2022 19:16,"[25, 53, 33, 7]"
32435,3/9/2022 19:16,"[34, 62, 45, 46, 24, 25]"
32436,3/9/2022 19:17,"[69, 26, 28, 50]"
32437,3/9/2022 19:17,"[23, 45]"
32438,3/9/2022 19:17,"[67, 80, 21, 59]"
32439,3/9/2022 19:17,"[37, 56]"
32440,3/9/2022 19:18,"[40, 38]"
32441,3/9/2022 19:18,"[3, 85, 76]"
32442,3/9/2022 19:18,"[18, 18, 28, 7, 18, 65]"
32443,3/9/2022 19:18,"[25, 77, 67]"
32444,3/9/2022 19:18,"[56, 65]"
32445,3/9/2022 19:18,"[31, 63, 1]"
32446,3/9/2022 19:19,"[39, 39, 63, 53]"
32447,3/9/2022 19:19,"[14, 17, 38, 46, 63]"
32448,3/9/2022 19:19,"[14, 15, 34, 74]"
32449,3/9/2022 19:19,"[77, 70, 58]"
32450,3/9/2022 19:20,"[28, 15, 18, 72, 5]"
32451,3/9/2022 19:20,"[54, 65, 56, 63, 66, 2]"
32452,3/9/2022 19:20,"[23, 32, 71]"
32453,3/9/2022 19:20,"[60, 53]"
32454,3/9/2022 19:20,"[56, 34, 3, 25]"
32455,3/9/2022 19:20,"[62, 35, 54, 62]"
32456,3/9/2022 19:20,"[23, 78, 56]"
32457,3/9/2022 19:20,"[50, 83, 65, 63]"
32458,3/9/2022 19:21,"[13, 15, 46, 9, 37]"
32459,3/9/2022 19:21,"[26, 70, 85]"
32460,3/9/2022 19:21,"[39, 64]"
32461,3/9/2022 19:21,"[3, 5, 23, 14]"
32462,3/9/2022 19:21,"[31, 40]"
32463,3/9/2022 19:22,"[30, 5, 35]"
32464,3/9/2022 19:22,"[71, 6, 76, 62]"
32465,3/9/2022 19:22,"[24, 47, 57]"
32466,3/9/2022 19:23,"[43, 16, 24, 18]"
32467,3/9/2022 19:23,"[7, 63, 84, 84]"
32468,3/9/2022 19:23,"[14, 45, 40, 65, 34]"
32469,3/9/2022 19:23,"[25, 16, 31]"
32470,3/9/2022 19:23,"[64, 18]"
32471,3/9/2022 19:23,"[37, 26, 14]"
32472,3/9/2022 19:23,"[58, 1, 18, 60, 70, 3]"
32473,3/9/2022 19:23,"[33, 47]"
32474,3/9/2022 19:23,"[46, 17, 67]"
32475,3/9/2022 19:24,[45]
32476,3/9/2022 19:24,"[35, 65]"
32477,3/9/2022 19:24,"[24, 63, 24]"
32478,3/9/2022 19:24,"[84, 50, 66, 24, 46]"
32479,3/9/2022 19:24,"[29, 20, 62]"
32480,3/9/2022 19:24,"[33, 18, 45]"
32481,3/9/2022 19:25,"[60, 46, 69]"
32482,3/9/2022 19:25,"[2, 67, 32, 2, 71, 59]"
32483,3/9/2022 19:25,"[33, 81, 67, 38]"
32484,3/9/2022 19:25,"[41, 30, 50, 58, 19]"
32485,3/9/2022 19:25,"[14, 20, 14, 2, 28, 33]"
32486,3/9/2022 19:25,"[25, 21, 4, 1]"
32487,3/9/2022 19:25,"[14, 70, 5]"
32488,3/9/2022 19:25,"[44, 76]"
32489,3/9/2022 19:25,"[10, 75, 9, 1]"
32490,3/9/2022 19:26,[72]
32491,3/9/2022 19:26,"[14, 72, 51, 69]"
32492,3/9/2022 19:26,[66]
32493,3/9/2022 19:26,"[20, 50]"
32494,3/9/2022 19:26,"[27, 42, 23, 83, 79]"
32495,3/9/2022 19:27,"[66, 34, 18]"
32496,3/9/2022 19:27,"[83, 80, 52]"
32497,3/9/2022 19:27,"[67, 5, 46]"
32498,3/9/2022 19:27,"[53, 46, 26, 70]"
32499,3/9/2022 19:27,"[25, 70]"
32500,3/9/2022 19:27,"[87, 34, 25]"
32501,3/9/2022 19:27,"[40, 4]"
32502,3/9/2022 19:28,"[45, 55, 47, 76]"
32503,3/9/2022 19:28,[75]
32504,3/9/2022 19:28,"[48, 87, 18]"
32505,3/9/2022 19:28,"[18, 33, 76, 17]"
32506,3/9/2022 19:28,"[66, 52, 42, 40]"
32507,3/9/2022 19:28,"[4, 47, 57]"
32508,3/9/2022 19:28,"[35, 54, 13, 78]"
32509,3/9/2022 19:28,"[31, 1, 15]"
32510,3/9/2022 19:29,"[26, 20, 73, 34, 20]"
32511,3/9/2022 19:29,"[53, 1, 22]"
32512,3/9/2022 19:30,"[72, 30, 24]"
32513,3/9/2022 19:30,"[32, 66]"
32514,3/9/2022 19:30,"[40, 58, 14]"
32515,3/9/2022 19:30,"[38, 28, 24]"
32516,3/9/2022 19:30,"[65, 46, 74]"
32517,3/9/2022 19:30,"[67, 21, 44]"
32518,3/9/2022 19:30,[70]
32519,3/9/2022 19:31,"[10, 84]"
32520,3/9/2022 19:31,"[65, 33, 25, 56]"
32521,3/9/2022 19:31,"[35, 34]"
32522,3/9/2022 19:31,"[30, 34, 65]"
32523,3/9/2022 19:31,"[79, 76]"
32524,3/9/2022 19:32,"[7, 75, 41, 34]"
32525,3/9/2022 19:32,"[1, 24]"
32526,3/9/2022 19:32,"[76, 86, 77, 26, 5]"
32527,3/9/2022 19:32,"[12, 27, 31, 77]"
32528,3/9/2022 19:32,"[31, 77, 55]"
32529,3/9/2022 19:33,"[12, 37, 18]"
32530,3/9/2022 19:33,"[3, 9]"
32531,3/9/2022 19:34,[15]
32532,3/9/2022 19:34,"[50, 4, 17, 43, 46, 84, 67]"
32533,3/9/2022 19:34,"[66, 70]"
32535,3/9/2022 19:34,"[64, 77, 34, 1, 7]"
32534,3/9/2022 19:34,"[6, 6]"
32536,3/9/2022 19:34,"[12, 33, 81]"
32537,3/9/2022 19:35,"[3, 39, 66]"
32538,3/9/2022 19:35,"[58, 38, 18, 75, 52]"
32539,3/9/2022 19:35,"[63, 28, 23, 63]"
32540,3/9/2022 19:35,"[74, 38, 75, 24]"
32541,3/9/2022 19:35,"[74, 77, 34, 66, 39]"
32542,3/9/2022 19:35,"[50, 29, 76, 65]"
32544,3/9/2022 19:35,"[19, 74, 36]"
32543,3/9/2022 19:35,"[40, 80]"
32545,3/9/2022 19:35,"[63, 53, 31]"
32546,3/9/2022 19:35,"[56, 35, 42, 45]"
32547,3/9/2022 19:35,"[10, 42, 35, 66, 77]"
32548,3/9/2022 19:35,"[26, 47, 78, 21, 83]"
32549,3/9/2022 19:36,"[46, 28, 2, 8, 25, 21, 60]"
32550,3/9/2022 19:36,"[13, 7, 6]"
32551,3/9/2022 19:36,"[67, 14, 76, 20, 63]"
32552,3/9/2022 19:36,"[78, 30, 77, 71, 76]"
32553,3/9/2022 19:36,"[50, 61, 26, 5]"
32554,3/9/2022 19:37,"[15, 10, 62, 7, 79]"
32555,3/9/2022 19:37,"[33, 8, 77, 46, 69]"
32557,3/9/2022 19:37,"[4, 50, 20, 55]"
32556,3/9/2022 19:37,"[37, 14, 53]"
32558,3/9/2022 19:37,"[28, 5, 74, 71]"
32559,3/9/2022 19:38,"[76, 18, 73, 54]"
32560,3/9/2022 19:38,"[67, 6, 12, 63, 50]"
32561,3/9/2022 19:38,"[86, 86, 57, 18]"
32562,3/9/2022 19:38,"[57, 30, 72, 82]"
32563,3/9/2022 19:38,"[34, 20, 58, 31, 63, 74, 26]"
32564,3/9/2022 19:38,"[72, 32]"
32565,3/9/2022 19:38,"[25, 80, 70, 61]"
32566,3/9/2022 19:38,"[29, 70, 72, 70, 77]"
32567,3/9/2022 19:39,"[1, 34]"
32568,3/9/2022 19:39,"[20, 52, 76]"
32569,3/9/2022 19:39,"[77, 27]"
32570,3/9/2022 19:39,"[56, 57]"
32571,3/9/2022 19:39,"[66, 82, 9]"
32572,3/9/2022 19:40,"[70, 65, 47, 62]"
32573,3/9/2022 19:40,"[46, 34]"
32574,3/9/2022 19:40,"[6, 1, 56, 72]"
32575,3/9/2022 19:40,[45]
32576,3/9/2022 19:40,"[58, 71, 5, 15, 29]"
32577,3/9/2022 19:41,"[46, 38, 37]"
32578,3/9/2022 19:41,"[33, 87, 71]"
32579,3/9/2022 19:41,"[71, 27]"
32580,3/9/2022 19:41,"[1, 67, 26, 34, 35, 80, 8]"
32581,3/9/2022 19:41,"[38, 1, 70]"
32583,3/9/2022 19:42,"[85, 8, 47]"
32582,3/9/2022 19:42,"[65, 1, 6, 33, 42]"
32584,3/9/2022 19:42,[38]
32585,3/9/2022 19:42,"[7, 37, 14]"
32586,3/9/2022 19:42,"[52, 60, 65]"
32588,3/9/2022 19:42,"[44, 76, 63, 27, 28]"
32587,3/9/2022 19:42,"[15, 57, 63]"
32589,3/9/2022 19:42,"[71, 3, 37]"
32590,3/9/2022 19:42,[15]
32592,3/9/2022 19:42,"[29, 5, 33, 62, 56, 12]"
32591,3/9/2022 19:42,"[35, 84, 5]"
32593,3/9/2022 19:43,"[67, 14, 67]"
32594,3/9/2022 19:43,"[46, 14, 34]"
32595,3/9/2022 19:43,"[40, 2, 47, 74, 65]"
32596,3/9/2022 19:43,[2]
32597,3/9/2022 19:43,"[35, 8, 38, 32]"
32598,3/9/2022 19:43,"[2, 57]"
32599,3/9/2022 19:43,"[57, 30, 75, 43]"
32600,3/9/2022 19:44,"[60, 17, 66]"
32601,3/9/2022 19:44,"[66, 12]"
32602,3/9/2022 19:44,"[86, 55, 72, 67]"
32603,3/9/2022 19:44,"[20, 67, 61, 21, 63, 58]"
32604,3/9/2022 19:44,"[84, 75]"
32605,3/9/2022 19:44,"[3, 76]"
32606,3/9/2022 19:44,"[34, 9]"
32607,3/9/2022 19:44,"[30, 52]"
32608,3/9/2022 19:45,"[62, 70, 35, 65]"
32609,3/9/2022 19:45,"[18, 56, 20]"
32610,3/9/2022 19:45,"[87, 51, 42]"
32611,3/9/2022 19:45,"[4, 78]"
32612,3/9/2022 19:45,"[12, 41, 40, 70, 33]"
32613,3/9/2022 19:46,"[31, 39, 77, 26, 35]"
32614,3/9/2022 19:46,"[33, 45, 31]"
32615,3/9/2022 19:46,"[65, 78]"
32616,3/9/2022 19:46,"[70, 25, 10]"
32617,3/9/2022 19:46,"[47, 76]"
32618,3/9/2022 19:46,"[34, 35, 41, 56, 44]"
32619,3/9/2022 19:46,"[4, 2, 32, 46]"
32620,3/9/2022 19:46,"[8, 4, 5, 35]"
32621,3/9/2022 19:46,"[50, 14, 73]"
32622,3/9/2022 19:46,"[16, 35]"
32623,3/9/2022 19:46,"[9, 46, 44, 57, 51]"
32624,3/9/2022 19:47,"[5, 30, 52, 33]"
32625,3/9/2022 19:47,"[15, 34, 2, 12]"
32626,3/9/2022 19:47,"[56, 5, 71, 32]"
32627,3/9/2022 19:47,"[66, 39]"
32628,3/9/2022 19:47,[76]
32629,3/9/2022 19:47,"[27, 28, 84]"
32630,3/9/2022 19:47,"[39, 53, 35, 65, 84]"
32631,3/9/2022 19:47,"[53, 38, 33, 77]"
32632,3/9/2022 19:47,"[21, 55, 35, 70, 67]"
32633,3/9/2022 19:47,"[41, 64, 18, 30]"
32634,3/9/2022 19:48,"[76, 1, 63, 3, 1]"
32635,3/9/2022 19:48,"[85, 15, 2, 71]"
32636,3/9/2022 19:48,"[45, 79, 60]"
32637,3/9/2022 19:49,"[34, 57, 70]"
32638,3/9/2022 19:49,[55]
32639,3/9/2022 19:49,[60]
32640,3/9/2022 19:49,"[76, 76]"
32641,3/9/2022 19:49,"[77, 64, 60, 78]"
32642,3/9/2022 19:49,[17]
32643,3/9/2022 19:50,"[76, 81, 46]"
32644,3/9/2022 19:50,"[83, 53, 3, 63, 70, 71, 2, 77]"
32645,3/9/2022 19:50,"[6, 6, 55]"
32646,3/9/2022 19:50,"[84, 48, 57, 75, 57, 3, 84]"
32647,3/9/2022 19:50,"[84, 6, 38, 17]"
32648,3/9/2022 19:50,"[9, 6]"
32649,3/9/2022 19:50,"[57, 32]"
32650,3/9/2022 19:50,"[53, 1, 77]"
32651,3/9/2022 19:50,"[55, 74, 75, 38]"
32652,3/9/2022 19:50,[24]
32653,3/9/2022 19:51,"[19, 28, 27, 63]"
32654,3/9/2022 19:52,"[1, 35]"
32655,3/9/2022 19:52,"[63, 1, 5, 64, 9]"
32656,3/9/2022 19:52,"[57, 45, 68]"
32657,3/9/2022 19:52,"[78, 45, 33, 27]"
32658,3/9/2022 19:52,"[74, 56, 39]"
32659,3/9/2022 19:53,"[50, 72, 23, 49]"
32660,3/9/2022 19:54,"[69, 77]"
32661,3/9/2022 19:54,"[74, 26, 35, 53, 57]"
32662,3/9/2022 19:54,"[70, 4]"
32663,3/9/2022 19:54,"[47, 72]"
32664,3/9/2022 19:54,"[25, 40, 86, 21, 40, 58, 22]"
32665,3/9/2022 19:55,"[9, 40, 57, 20]"
32666,3/9/2022 19:55,"[43, 35, 4, 62]"
32667,3/9/2022 19:55,"[39, 5, 8]"
32668,3/9/2022 19:55,"[29, 56, 77]"
32669,3/9/2022 19:55,"[34, 65, 84, 38]"
32670,3/9/2022 19:55,[9]
32671,3/9/2022 19:55,"[34, 38, 31, 35]"
32672,3/9/2022 19:56,"[50, 15]"
32673,3/9/2022 19:56,"[65, 41, 18, 17]"
32674,3/9/2022 19:56,[3]
32675,3/9/2022 19:56,"[54, 79, 65]"
32676,3/9/2022 19:56,"[17, 33]"
32677,3/9/2022 19:56,[63]
32678,3/9/2022 19:56,"[83, 6, 65, 50, 53]"
32679,3/9/2022 19:56,"[71, 26, 8, 77]"
32680,3/9/2022 19:56,"[71, 31, 16, 62, 57]"
32681,3/9/2022 19:57,"[25, 2, 65, 82, 34]"
32682,3/9/2022 19:57,"[22, 62, 83]"
32683,3/9/2022 19:57,"[18, 15, 77]"
32684,3/9/2022 19:57,"[44, 59, 70, 72, 30]"
32685,3/9/2022 19:57,"[75, 74, 69, 35]"
32686,3/9/2022 19:57,"[30, 52, 84]"
32687,3/9/2022 19:58,"[31, 56, 69]"
32688,3/9/2022 19:58,"[46, 68, 52, 32]"
32689,3/9/2022 19:58,"[20, 56, 14]"
32690,3/9/2022 19:59,"[81, 77]"
32691,3/9/2022 19:59,"[47, 57, 79]"
32692,3/9/2022 19:59,[82]
32693,3/9/2022 19:59,"[74, 21, 56, 71]"
32694,3/9/2022 19:59,"[2, 26, 40, 52]"
32695,3/9/2022 19:59,"[2, 76, 17, 46]"
32696,3/9/2022 19:59,"[82, 64, 70]"
32697,3/9/2022 19:59,"[63, 62, 46]"
32698,3/9/2022 19:59,"[6, 24, 70]"
32699,3/9/2022 20:00,"[78, 48, 24, 67]"
32700,3/9/2022 20:00,"[28, 10, 84, 5, 74]"
32701,3/9/2022 20:00,"[24, 15]"
32702,3/9/2022 20:00,"[39, 71, 33, 57]"
32703,3/9/2022 20:00,"[33, 69, 29]"
32704,3/9/2022 20:00,"[31, 71, 83, 5]"
32705,3/9/2022 20:00,"[1, 58, 69, 35]"
32706,3/9/2022 20:01,"[85, 74, 77, 66, 2, 17]"
32707,3/9/2022 20:01,"[1, 60, 58]"
32708,3/9/2022 20:01,"[65, 87, 45, 52, 63]"
32709,3/9/2022 20:01,"[47, 84, 67]"
32710,3/9/2022 20:02,"[32, 17, 66]"
32711,3/9/2022 20:02,"[17, 76, 78, 85]"
32712,3/9/2022 20:02,"[17, 33, 27]"
32713,3/9/2022 20:03,"[31, 32, 57, 67]"
32714,3/9/2022 20:03,"[54, 14, 3]"
32715,3/9/2022 20:03,"[26, 20, 17]"
32716,3/9/2022 20:03,"[34, 65, 35, 25]"
32717,3/9/2022 20:03,"[67, 32]"
32718,3/9/2022 20:03,"[71, 12, 78, 62, 82]"
32719,3/9/2022 20:04,"[25, 5]"
32720,3/9/2022 20:05,"[76, 63, 41, 60]"
32721,3/9/2022 20:05,"[71, 66, 69, 73, 65]"
32722,3/9/2022 20:05,"[71, 44, 82]"
32723,3/9/2022 20:05,"[56, 28, 84, 15]"
32724,3/9/2022 20:05,"[31, 47, 7, 56, 70, 25]"
32726,3/9/2022 20:05,"[52, 26, 85]"
32725,3/9/2022 20:05,"[1, 61, 53]"
32727,3/9/2022 20:05,"[12, 77]"
32728,3/9/2022 20:05,"[73, 29]"
32729,3/9/2022 20:06,"[16, 17, 74, 28]"
32730,3/9/2022 20:06,"[26, 34, 25]"
32731,3/9/2022 20:06,"[33, 46]"
32732,3/9/2022 20:06,"[77, 9, 45, 84, 84, 48]"
32733,3/9/2022 20:06,"[6, 74, 46]"
32734,3/9/2022 20:06,"[47, 70, 46]"
32735,3/9/2022 20:06,"[35, 76]"
