user_id,birth_date,sex
15600,8/5/1987,male
12371,11/1/1992,male
14751,10/10/1993,male
14452,27/03/97,female
7009,23/08/93,female
13156,26/01/95,male
9176,10/7/1990,female
5215,25/11/93,male
1843,15/07/97,female
917,9/10/1989,male
8181,13/07/93,female
3826,16/08/92,female
16645,22/07/95,female
11603,21/01/89,female
1751,2/4/1989,female
17890,17/01/92,male
17729,15/10/91,female
169,23/05/96,male
12362,25/08/94,male
14986,11/11/1994,male
11482,13/01/94,male
13458,20/12/94,male
9397,17/05/95,male
3815,30/10/86,male
4618,7/1/1993,female
7041,25/09/90,female
15848,12/7/1991,female
9138,12/2/1993,female
4019,13/05/93,female
1738,23/05/90,male
19871,9/3/1996,male
18810,31/10/94,female
6203,8/8/1994,female
13228,25/06/93,male
21345,31/07/93,female
20859,18/12/94,female
5214,14/01/90,male
5564,15/02/91,male
2088,24/05/95,male
10833,8/2/1993,female
7226,15/10/98,male
11256,21/05/93,female
15312,25/04/90,female
9805,19/08/91,female
8989,18/09/95,male
20012,7/3/1988,male
12636,6/11/1992,male
3468,13/12/91,female
7366,17/01/97,male
19458,28/02/89,female
20545,31/05/94,female
4576,3/11/1993,male
19056,10/11/1993,female
734,18/12/94,female
12257,21/03/94,female
14433,21/04/94,female
9553,1/12/1995,male
19889,4/5/1989,female
14009,24/12/88,female
18325,16/05/93,male
17738,14/10/92,female
1876,3/4/1994,male
3838,20/06/87,female
16308,28/05/94,female
6140,10/1/1995,male
7800,27/02/94,male
15910,15/07/93,male
8956,13/04/92,male
13944,22/09/91,male
2642,21/12/94,male
6224,25/10/94,female
8674,23/10/91,male
18978,26/03/96,female
4637,16/04/89,female
1884,22/09/88,female
7175,16/01/94,female
14191,29/03/89,female
16130,1/6/1995,male
3126,23/09/91,female
11189,28/04/92,female
14014,3/6/1990,male
11860,18/01/96,male
18735,10/12/1993,male
16028,5/3/1996,female
16038,3/9/1992,female
7403,25/04/91,female
4631,23/12/92,female
5430,19/11/91,male
7448,31/03/94,female
3040,24/05/94,male
4099,28/03/91,male
17387,15/09/95,male
18086,22/02/87,male
7505,23/07/89,female
12489,4/11/1992,female
2145,25/12/92,male
16553,30/09/98,female
18842,8/5/1999,female
8244,30/06/97,male
8058,4/7/1991,male
15591,9/7/1991,female
7535,13/01/89,male
15625,22/02/96,male
3696,17/10/93,female
19493,3/9/1990,male
9489,6/10/1992,female
6322,18/11/97,male
10763,15/09/95,female
10392,18/06/95,female
8422,6/7/1990,male
18204,13/09/92,female
2607,11/8/1991,female
1923,11/8/1994,female
7643,22/07/92,male
15637,5/10/1990,female
6556,12/6/1996,male
11571,23/01/95,male
10361,7/5/1995,female
4465,26/03/93,male
3148,26/04/93,female
9806,13/11/96,female
8322,29/09/94,male
7458,10/11/1992,female
15979,27/01/94,female
3930,14/01/90,male
6849,27/11/90,male
9933,2/7/1997,male
10968,16/01/91,female
19405,15/09/90,male
15708,21/05/92,male
3837,30/07/88,male
125,23/01/96,male
2808,15/11/95,female
18064,13/08/93,female
11002,12/3/1994,female
5058,28/11/96,male
13340,26/12/98,male
12353,23/10/90,female
14398,1/1/1997,female
1728,25/09/92,female
3559,13/01/92,male
14684,16/01/93,female
20001,30/03/92,female
14892,10/9/1994,male
8710,2/6/1998,female
665,11/7/1991,female
5568,15/03/95,female
15947,13/04/97,female
7006,2/5/1993,male
1742,3/12/1988,female
5180,17/01/92,female
2291,12/8/1997,female
20621,7/9/1990,male
2887,6/3/1992,female
11997,27/12/91,female
19062,20/10/91,male
566,23/01/94,female
20296,11/4/1995,female
19608,14/01/90,female
10458,23/02/89,female
9103,24/03/94,male
10883,8/8/1992,female
3769,30/08/94,male
17481,14/09/88,female
16979,18/04/90,female
21141,20/08/91,female
5028,10/2/1997,female
4350,14/01/93,female
15427,20/10/89,female
1130,10/4/1993,female
10898,7/10/1991,female
7525,29/07/90,male
2470,15/01/90,male
7578,21/05/96,male
13403,13/01/94,female
14924,31/03/91,male
4866,26/12/90,female
1139,20/09/91,male
18698,21/09/93,male
18496,16/12/93,female
12317,12/11/1993,male
7270,27/07/91,female
14057,19/04/93,male
15170,28/01/90,female
21156,6/8/1990,female
11101,6/1/1991,male
8176,1/2/1990,male
3260,3/6/1991,female
8067,23/04/95,male
451,11/12/1996,male
14542,23/09/97,female
3921,13/02/89,female
16411,12/6/1991,female
14001,22/07/91,female
3852,22/06/90,female
17437,25/11/95,male
13771,18/12/93,female
4718,16/10/88,female
17386,24/04/93,male
2629,29/02/88,male
7838,14/10/96,female
11891,18/05/96,male
1756,3/11/1997,male
617,9/9/1992,male
3129,11/11/1996,male
2522,26/03/95,male
7674,1/10/1994,female
782,12/1/1994,male
12326,23/03/96,female
5290,16/06/91,female
6118,4/8/1989,female
4671,17/04/92,female
7813,5/2/1995,male
3929,21/09/94,male
8532,21/02/92,female
3700,1/12/1991,female
3194,30/11/96,female
4597,31/12/94,male
9373,7/12/1995,male
6873,13/08/96,male
10562,27/05/91,male
14109,24/05/95,female
11760,5/6/1991,female
17096,12/6/1996,male
2757,2/11/1987,male
17569,22/10/94,male
20878,25/01/91,male
12890,3/9/1989,male
5041,28/01/94,male
3900,14/11/98,female
1852,2/3/1994,female
1708,24/01/94,female
12961,17/02/89,male
7777,12/12/1992,female
16685,3/12/1992,male
20524,1/7/1992,female
10860,29/12/88,female
2975,2/3/1989,female
2672,11/10/1991,male
6051,8/4/1991,male
14591,26/03/96,male
2349,18/05/92,male
17769,10/4/1991,male
7357,6/6/1991,male
14761,20/11/89,female
4106,7/4/1989,female
6526,6/3/1988,female
6910,15/11/96,female
20345,8/7/1994,female
16305,26/08/96,male
7305,13/05/92,male
7172,12/3/1995,male
3322,11/2/1990,female
1993,15/10/90,female
12000,28/05/88,female
7369,12/5/1994,male
10779,28/05/90,female
12103,13/09/92,male
19443,30/11/95,male
16857,11/3/1989,male
303,14/04/93,female
16076,5/1/1995,female
4731,26/02/88,male
6768,13/03/90,female
7532,17/07/97,male
19553,31/03/96,female
10683,9/12/1995,female
11999,27/08/96,male
8412,7/2/1996,male
7523,15/09/87,female
9561,5/9/1991,female
6571,19/03/94,male
606,19/12/90,male
4524,18/09/92,male
8979,9/1/1993,female
9078,2/1/1993,female
17631,4/7/1991,female
930,28/05/91,male
12204,5/4/1996,male
19579,3/9/1993,male
12725,22/08/91,female
8457,19/03/99,female
506,2/8/1986,female
12669,25/01/91,male
9649,8/4/1988,female
4660,7/2/1992,female
19807,28/02/96,female
12523,21/06/93,male
1475,30/09/93,female
684,30/01/89,female
13981,4/6/1985,male
7572,6/11/1991,female
3925,29/04/88,female
7158,14/11/91,female
7899,26/12/90,male
12857,25/12/88,female
16604,13/05/92,female
12301,8/3/1994,male
11311,18/04/93,male
14762,18/11/95,male
14582,2/7/1988,female
16932,6/9/1993,female
3550,28/09/89,male
16971,5/2/1991,female
65,22/01/92,female
17012,8/12/1991,male
8921,15/06/99,male
11827,30/05/94,male
5433,6/2/1991,female
15987,5/5/1988,male
858,16/12/88,male
14967,23/10/95,female
8851,28/07/92,male
3960,22/11/86,female
11564,5/7/1990,female
5824,8/11/1995,male
17371,3/4/1993,female
2744,30/01/93,male
12120,2/12/1996,female
20985,20/08/94,male
13685,23/08/92,female
8204,22/10/87,male
2533,7/3/1992,male
4128,17/08/90,female
10528,25/07/90,male
5538,16/08/93,female
11504,9/11/1988,female
12323,24/01/94,male
499,30/01/92,female
14410,24/04/93,female
1446,28/12/90,male
12423,25/06/96,female
19639,24/12/93,female
6759,25/08/94,male
1119,16/09/96,female
18793,20/05/94,female
5734,27/06/93,female
18031,10/7/1988,female
12757,30/09/93,female
16644,27/03/90,male
21315,24/03/91,female
16395,5/11/1989,male
17239,6/5/1995,female
11753,11/9/1991,male
12852,14/06/88,male
5679,22/05/95,female
15288,21/01/94,female
769,4/6/1996,female
15438,30/10/96,male
15673,24/04/94,female
19397,2/1/1992,male
1739,12/10/1993,female
8451,21/09/94,female
10877,25/11/93,female
10380,27/05/95,female
13029,16/02/95,female
16181,27/10/92,male
18489,23/07/87,male
19281,25/06/92,male
15261,1/4/1994,male
15307,3/7/1995,male
3594,18/10/89,male
20481,20/03/98,male
17306,1/2/1989,female
9725,18/03/91,male
15948,17/05/90,female
7786,30/04/95,female
15149,31/03/89,male
8949,18/08/93,female
3948,25/10/92,female
19499,13/06/94,female
17162,11/12/1989,female
4446,11/9/1994,female
3472,18/03/97,female
11737,29/10/92,female
3046,17/04/90,male
17472,10/11/1986,male
9522,14/06/97,male
6201,20/09/92,female
6461,18/04/90,female
17296,23/01/94,male
21126,23/10/92,female
16092,15/06/94,male
9839,24/08/98,female
4826,15/03/92,male
14479,23/07/95,male
17495,3/5/1992,female
12723,7/10/1992,female
19081,25/07/91,male
7180,18/02/99,female
13557,14/02/94,male
14516,3/12/1993,male
5968,25/12/91,male
4480,7/1/1993,female
18515,4/7/1988,female
18463,26/04/96,female
5166,27/01/95,female
6371,31/07/86,male
13496,14/10/92,male
6198,26/07/87,female
13918,15/10/95,male
5229,9/1/1992,male
3884,20/04/94,male
2465,18/09/95,male
20425,26/11/90,female
12664,30/08/91,female
17970,24/05/94,female
8048,6/10/1993,female
1970,8/3/1993,female
8952,22/02/91,female
5879,13/03/91,male
11135,1/11/1993,male
9043,5/3/1989,female
10993,24/06/92,female
3032,28/11/97,female
12789,5/2/1998,female
16975,29/07/93,male
15455,16/05/91,female
21308,6/10/1991,female
4963,31/01/91,female
20554,4/10/1990,female
9083,15/01/98,male
14400,5/8/1993,male
8770,25/06/91,female
7301,24/04/87,female
15224,5/2/1990,male
396,30/10/92,male
6056,11/3/1989,male
15871,2/8/1995,male
19261,18/01/97,female
16329,,female
10571,27/09/92,female
19333,18/05/95,female
19501,16/07/90,female
9209,3/5/1994,female
18037,24/03/91,female
14785,4/8/1993,male
1773,20/08/89,female
18122,26/02/96,female
20158,30/09/90,female
1405,11/6/1993,female
13078,29/09/97,female
10067,4/1/1995,male
3006,13/07/91,male
16502,21/11/88,female
15085,25/07/92,female
1102,4/5/1993,female
741,25/08/94,male
9904,28/02/96,male
6047,5/1/1992,male
14008,15/04/98,male
7347,14/08/91,male
13463,16/03/90,male
13473,16/12/91,female
580,21/09/93,male
2425,9/12/1997,male
9255,22/10/91,female
17997,25/10/90,male
3217,27/05/91,male
8138,29/08/87,male
6289,18/11/89,female
3301,3/3/1993,female
10087,23/11/90,male
14695,25/08/90,female
241,29/06/96,female
8075,8/12/1989,female
18937,6/6/1988,female
937,20/02/92,male
9186,22/03/92,male
1874,10/5/1993,female
8492,11/6/1996,male
10733,1/4/1990,male
2042,27/05/90,female
17982,2/1/1995,female
3285,15/07/94,male
19446,12/9/1992,female
18380,16/03/90,female
5858,7/12/1994,male
9474,13/10/92,male
18265,25/03/94,male
18770,21/11/93,male
10985,24/10/92,female
6579,19/05/96,male
20147,19/08/94,male
8670,31/10/89,male
16138,23/10/91,male
10738,6/2/1995,female
13548,24/01/94,female
13761,5/10/1989,female
20333,4/7/1993,male
20072,13/12/91,male
7834,16/10/93,female
6473,30/10/92,male
502,8/4/1993,male
1434,16/05/91,female
2643,24/07/89,male
15397,10/12/1991,female
5257,22/05/94,male
5070,16/02/93,female
15622,10/6/1993,female
18625,17/03/93,male
786,24/06/88,male
17227,10/2/1991,male
9075,13/02/90,male
14675,21/08/91,male
9227,20/02/93,male
5456,11/9/1990,male
9551,3/3/1990,female
8402,22/01/90,male
9570,11/11/1990,male
9705,13/03/99,male
10560,1/12/1995,female
11880,13/09/88,female
7937,5/4/1989,male
1563,4/6/1994,female
9207,17/02/91,male
5761,14/04/96,male
7508,4/2/1995,female
16370,13/01/99,female
7967,13/03/95,female
7972,21/01/93,female
7236,6/12/1994,male
18133,2/6/1990,male
14743,14/12/88,male
14216,5/8/1996,male
3385,23/05/93,female
17986,27/11/93,male
8823,12/3/1994,male
13919,12/7/1990,male
19113,1/1/1992,female
1288,14/08/87,male
17743,23/06/92,female
2742,20/01/91,male
21105,30/01/93,female
16234,11/10/1989,male
13087,21/10/92,male
15300,14/10/97,female
17085,3/10/1990,male
13198,29/07/94,female
8124,7/1/1991,male
9231,30/11/92,female
19581,15/03/96,female
11562,24/05/93,male
306,26/05/90,female
17688,29/06/91,male
15735,9/7/1994,male
12368,8/7/1993,female
6138,5/11/1988,female
7653,12/7/1991,female
5518,20/01/92,female
6163,18/12/95,male
1693,26/01/96,female
16533,2/5/1988,female
6836,25/12/93,male
11625,7/11/1990,female
5419,11/8/1991,female
7702,4/5/1989,male
7680,6/2/1991,male
2674,1/4/1992,female
11248,20/03/93,female
15136,,male
2455,9/4/1994,male
11535,3/11/1990,male
10990,23/09/92,female
6880,8/3/1993,male
8525,5/5/1993,female
20911,1/5/1992,female
11956,9/5/1995,female
6075,28/02/92,male
7221,5/5/1993,female
3042,8/6/1992,male
16387,6/10/1993,male
14158,12/1/1992,male
15595,13/05/95,female
13038,7/12/1995,female
6093,27/10/96,female
15817,5/11/1992,male
20186,29/06/95,male
1500,10/6/1993,female
18820,22/06/92,female
13005,11/5/1991,male
9405,4/8/1996,male
10077,25/06/91,female
19373,13/11/90,male
11073,9/4/1992,male
4563,18/05/92,female
21034,26/08/95,male
11532,9/2/1995,male
10676,23/12/93,female
21011,15/07/95,female
21265,17/06/91,male
19327,10/11/1991,female
4558,6/4/1991,male
13255,7/1/1993,male
17449,5/1/1993,female
14551,5/4/1990,male
2864,4/9/1994,male
3501,7/2/1990,female
9214,18/12/92,male
2237,27/12/90,female
9656,16/08/92,female
20132,8/2/1993,male
3720,22/03/91,male
14905,4/2/1990,female
19411,6/5/1996,male
19872,6/12/1992,male
15065,21/07/95,female
20483,7/10/1988,male
9334,10/7/1992,female
5066,31/07/92,male
13836,16/02/93,female
2480,15/05/93,female
16635,20/07/92,female
10252,6/7/1990,male
16972,25/01/96,male
2502,27/08/90,male
3987,1/1/1994,male
18706,20/05/92,male
253,21/02/87,male
21380,25/09/89,male
2818,19/05/91,female
17461,16/04/87,female
20510,5/7/1988,male
17684,29/10/94,female
9651,19/05/94,female
5399,31/08/93,female
13044,30/05/96,female
3310,22/04/93,male
15536,8/4/1997,male
1798,17/05/91,female
8988,19/01/94,female
3711,27/05/93,male
16763,12/4/1988,female
12736,15/08/94,female
15405,4/11/1997,female
1688,3/10/1993,male
5570,8/6/1992,female
14585,24/07/87,female
62,10/6/1997,male
9726,3/2/1994,female
348,15/10/94,male
19704,7/11/1986,male
18824,20/01/95,female
13367,18/05/92,female
9549,7/6/1993,female
4412,21/02/92,female
21295,2/9/1994,male
1696,22/11/90,female
16847,26/07/87,female
1787,1/7/1995,female
2321,11/7/1996,male
17171,20/03/95,male
6696,2/7/1991,female
10386,18/07/97,female
4504,8/3/1988,female
4739,31/05/93,male
9842,3/6/1993,female
6206,14/01/92,male
3096,26/02/91,female
7657,17/05/96,female
10396,4/4/1990,female
6449,26/01/94,male
9437,1/12/1992,male
17422,4/10/1989,male
20437,25/01/92,female
8399,26/03/94,male
12729,8/12/1988,male
2352,22/10/90,female
4582,11/6/1987,male
20003,22/02/92,male
11319,26/09/92,female
2140,18/02/99,male
9133,18/06/87,male
10649,22/06/91,female
2749,7/12/1992,female
2163,27/10/93,male
6023,5/6/1993,male
16091,22/12/91,male
13792,18/07/96,female
7017,24/02/90,female
1635,21/04/92,male
8049,27/11/89,male
7907,12/4/1992,female
21394,16/12/94,male
11007,19/05/94,female
4100,22/09/88,male
2192,21/10/96,male
16486,9/11/1995,female
5842,4/6/1995,male
1868,1/6/1988,female
1895,21/04/96,male
9916,30/11/93,female
9655,9/6/1991,female
881,7/1/1990,female
2362,21/08/89,female
13994,22/10/94,female
10587,26/05/94,male
762,2/4/1989,male
146,22/09/93,female
6262,24/03/94,male
10921,5/1/1992,male
3486,30/06/91,male
16357,5/11/1986,male
13972,26/06/92,female
750,17/12/92,male
19408,22/07/92,female
4672,13/02/92,male
21172,14/06/96,male
4952,29/08/94,male
11572,23/11/86,female
9421,5/11/1987,female
13930,13/03/89,male
16473,27/12/92,male
20269,26/06/90,male
5146,9/9/1994,male
17854,20/09/97,female
3974,11/10/1996,female
3087,13/01/96,female
13966,21/03/93,male
6402,30/06/90,female
9161,2/4/1995,male
5794,26/05/95,female
4693,22/11/91,female
11741,24/08/96,male
3527,9/9/1992,female
1400,29/03/95,male
5086,19/04/88,female
16947,28/08/92,male
16323,17/09/91,female
10919,23/06/89,male
309,12/2/1991,male
17384,24/04/90,female
5815,28/07/92,male
6008,22/02/93,female
17841,19/07/92,female
247,4/11/1993,female
3951,1/9/1994,male
11196,28/07/89,male
17991,26/10/92,male
10440,30/04/94,female
594,24/11/93,male
1736,2/2/1994,male
7375,13/10/89,female
12566,28/05/93,male
5937,26/08/92,male
10176,1/1/1991,male
583,12/6/1992,male
534,2/3/1989,male
7988,11/12/1996,male
4624,5/1/1993,male
9899,2/11/1991,female
16341,7/7/1994,female
5129,5/2/1995,female
15338,17/04/89,male
17806,10/4/1993,female
5377,3/8/1986,female
8311,22/02/93,female
19094,16/09/93,female
14131,8/6/1996,female
10858,15/01/89,female
20403,25/11/89,female
12050,20/12/94,female
15074,2/12/1997,female
13372,29/09/91,female
13117,21/01/96,female
7060,20/07/96,male
20909,7/4/1988,male
8866,8/10/1995,female
1653,19/09/96,female
16448,18/04/95,male
3425,29/05/91,female
18142,4/8/1989,female
10583,5/8/1994,female
7322,21/05/91,female
8364,4/7/1991,male
20550,20/12/89,male
14000,8/5/1995,male
8001,7/6/1988,female
10659,3/10/1995,female
14693,26/04/92,female
12778,10/8/1993,male
11505,18/11/94,male
19549,9/3/1985,female
3975,13/11/90,male
8543,4/4/1991,male
15135,7/4/1993,female
5967,12/11/1990,female
3072,20/04/92,female
12790,10/12/1991,female
19036,7/10/1994,female
13325,28/04/97,female
2331,15/06/92,female
19307,12/2/1993,male
5675,25/08/92,female
15610,29/10/92,female
6740,11/6/1998,male
1672,27/10/90,female
5169,11/9/1990,female
20468,6/10/1996,female
14918,25/04/90,male
8460,4/5/1991,male
21006,7/7/1986,male
12575,22/06/93,male
2734,20/01/92,male
17396,17/12/92,male
13369,21/03/96,male
12838,28/12/92,male
10007,26/01/92,female
8173,2/9/1991,male
18876,4/2/1986,female
16075,24/10/90,female
3552,1/8/1993,female
12035,5/7/1989,female
9117,24/08/95,male
11149,4/6/1996,male
8312,24/02/93,male
7499,7/8/1995,male
14740,5/10/1991,female
21072,2/6/1994,male
18056,13/10/93,male
19983,1/2/1995,female
15764,27/12/92,male
4749,25/08/96,female
6320,1/3/1989,female
12801,24/10/90,male
14331,24/12/89,male
15719,5/1/1994,male
5839,21/07/90,male
20410,27/12/83,female
8694,20/09/91,female
8318,1/5/1991,female
1057,14/07/96,female
1987,29/06/94,male
8060,21/06/91,male
20228,10/7/1993,female
20206,21/06/92,female
16207,30/01/94,female
14086,3/8/1991,female
13793,26/07/93,female
9374,17/10/86,female
20447,13/11/96,female
19832,13/07/91,male
17759,19/04/92,female
10218,3/1/1996,male
5203,14/02/91,male
11841,28/05/90,female
13290,29/04/91,female
15357,15/08/93,female
13324,13/01/93,male
5089,25/02/91,male
1148,18/03/93,male
10539,12/2/1993,male
17159,15/03/96,female
5878,28/08/93,female
13145,14/09/97,female
17985,3/1/1995,male
19410,2/6/1988,male
12288,2/12/1991,female
16510,28/06/95,female
3281,1/4/1992,female
16599,20/11/90,female
5831,5/1/1994,female
7926,30/07/91,male
20711,17/04/94,female
6602,15/09/95,female
733,4/4/1998,male
5628,27/11/89,female
14095,10/4/1987,female
14720,20/02/92,male
13901,28/03/97,male
16293,29/02/96,female
13589,15/07/95,male
14594,28/07/93,female
7796,11/9/1990,female
7904,10/4/1996,male
8806,28/06/93,male
2572,5/10/1993,female
16101,26/09/93,female
4917,3/3/1998,female
94,12/7/1994,female
544,8/4/1993,male
332,22/04/93,male
18348,14/12/91,male
1281,9/3/1986,male
6671,11/11/1990,male
1470,29/10/92,male
1506,21/03/93,female
10746,12/9/1990,male
11253,8/8/1989,male
3542,14/10/88,male
2442,16/07/90,female
20905,6/1/1991,female
20050,1/12/1987,male
11126,4/5/1992,female
12775,27/11/93,male
471,12/12/1991,male
11171,14/02/90,female
10908,24/05/91,male
7233,28/03/96,female
12865,8/11/1992,female
4272,6/10/1993,female
20199,26/05/93,female
4594,14/12/94,male
11066,17/09/90,male
16172,8/6/1987,female
12614,8/10/1994,male
7303,9/2/1986,male
14462,27/06/89,female
19862,4/5/1992,male
11125,7/7/1994,male
8651,1/11/1996,male
477,20/05/96,male
15815,11/8/1989,male
2504,16/01/89,male
619,28/01/91,female
3293,8/11/1992,male
5551,19/09/91,male
12300,12/9/1997,female
7837,30/01/94,male
13851,8/8/1994,female
15613,17/07/91,male
2499,27/04/91,female
6279,12/1/1989,female
3118,1/7/1985,female
1645,18/02/93,male
5608,2/11/1992,female
15212,26/04/91,female
16927,15/12/89,female
6724,16/01/94,female
18571,3/8/1991,female
14103,23/04/95,female
6079,21/04/93,female
12567,8/1/1992,male
2136,21/05/94,female
69,4/7/1993,male
19329,10/6/1987,male
1795,1/4/1989,male
4165,3/6/1988,female
18417,11/2/1990,female
1423,25/06/92,male
8157,3/8/1994,male
20578,17/11/92,male
13289,21/02/98,male
18492,26/05/91,female
14556,20/03/96,female
1561,27/05/87,male
4929,25/04/96,female
19369,9/5/1992,male
14083,30/05/90,male
9379,17/11/95,male
19199,7/6/1990,male
1296,11/2/1994,male
19923,6/1/1996,male
16116,3/2/1990,female
20409,23/02/97,female
20041,21/08/92,female
10572,5/12/1994,female
12576,26/06/90,female
14073,30/05/94,male
20722,28/05/95,male
6491,29/08/86,female
2880,8/4/1997,female
18190,29/11/94,female
12863,3/11/1989,male
15550,31/03/92,female
8818,13/12/93,female
1466,10/7/1993,female
1294,2/9/1987,male
12763,12/4/1993,male
10620,6/6/1989,female
14546,30/04/91,male
20936,2/3/1993,female
8428,18/12/89,female
2254,18/02/91,female
20240,17/10/86,male
5251,29/03/91,male
12823,23/10/93,male
4320,1/1/1995,male
16597,2/2/1994,male
1516,9/3/1995,male
21210,20/06/94,male
13993,16/02/94,female
1048,8/10/1991,male
8310,7/6/1987,female
9086,4/10/1991,male
6233,20/10/85,male
11845,30/09/96,male
5581,24/01/91,female
20322,25/10/90,male
18244,19/03/94,female
8835,31/07/87,female
14476,22/04/93,female
6595,16/05/89,male
10065,15/12/89,male
13057,22/03/93,male
1256,4/11/1988,female
8055,26/02/94,female
4344,13/06/90,male
494,20/09/90,female
2668,2/9/1992,female
4560,6/1/1992,female
16562,22/11/93,male
2986,5/2/1993,male
3015,2/7/1996,female
5444,8/8/1988,female
2689,20/03/92,female
15066,29/06/91,male
5015,8/2/1994,male
5652,6/6/1989,female
4772,5/11/1994,female
6053,8/8/1998,male
7056,17/05/94,male
11735,17/03/95,male
4757,27/06/93,male
18065,14/02/91,female
4955,30/12/94,female
13710,21/12/90,female
12873,4/10/1988,male
15787,12/2/1993,female
16933,13/05/94,male
8037,25/10/92,male
475,15/01/94,female
18509,8/9/1994,female
3197,9/3/1993,female
6563,21/05/96,male
9134,11/4/1994,female
17531,10/8/1988,female
10734,15/09/94,female
13962,17/12/97,female
8953,3/11/1994,male
12902,6/11/1992,female
12122,4/8/1992,female
14640,29/12/92,female
2823,23/07/95,female
12081,11/7/1994,male
2310,24/08/97,male
7580,20/04/91,male
8282,19/04/92,female
8189,15/11/91,male
3841,14/04/91,female
13956,30/04/91,female
10782,16/09/92,female
981,6/5/1993,female
8702,12/6/1987,male
20473,15/12/92,male
15829,17/05/96,female
7244,27/09/91,male
10260,13/03/93,male
5527,7/11/1989,male
20089,2/11/1994,female
15739,30/05/95,female
12334,7/6/1995,male
1955,11/10/1994,male
18345,10/3/1990,male
15640,13/06/93,female
11260,31/08/93,male
13060,12/1/1995,male
13672,29/12/92,female
14306,29/04/94,male
8684,5/4/1990,female
16593,28/07/93,female
2227,16/05/93,female
6785,24/03/93,male
5560,30/03/90,female
17125,5/3/1992,male
13366,2/1/1987,male
17092,2/2/1987,male
20692,1/2/1990,female
14998,28/06/96,female
5238,8/7/1997,male
510,21/04/95,female
17748,20/06/90,male
7159,13/11/93,female
6653,24/07/95,female
2580,21/12/95,female
8681,8/11/1994,female
10491,30/09/87,female
20585,7/3/1996,female
6100,9/6/1990,female
18757,17/08/98,female
16835,19/11/90,female
14552,9/6/1998,male
14195,17/08/94,male
1218,15/07/92,male
21229,17/12/95,female
2515,16/11/92,male
19834,9/10/1996,female
10274,1/5/1991,female
15367,24/07/91,female
21307,6/10/1990,male
551,28/06/93,male
13701,3/8/1989,female
6313,6/6/1989,male
14848,6/4/1990,female
17783,29/02/92,male
2755,23/03/90,female
8550,1/6/1989,female
17289,25/02/97,male
18819,22/01/93,female
16152,27/07/89,male
2461,27/04/93,female
12102,20/04/95,female
1399,25/11/98,female
9897,8/10/1989,female
8468,19/05/92,male
10869,31/07/90,female
9288,18/01/93,male
10075,19/11/91,male
20079,25/10/94,female
13110,25/12/97,female
20551,18/04/87,male
20815,8/2/1990,female
12297,29/01/89,male
19574,26/12/96,female
6255,27/11/93,female
889,24/05/95,female
18357,15/08/91,female
15494,16/09/93,female
7406,6/1/1996,female
1112,31/03/92,female
9004,7/5/1993,male
19473,26/01/92,male
4945,4/12/1988,male
15191,27/09/94,male
3739,5/7/1998,female
14844,24/02/90,female
16774,17/03/92,male
12671,19/10/93,male
15258,26/09/91,female
12466,21/02/92,female
18027,26/01/95,male
3445,28/09/90,female
9039,5/7/1985,female
7008,29/06/90,male
12981,3/8/1996,male
18146,6/9/1992,female
18469,26/05/92,male
11068,29/06/91,female
3942,27/11/93,female
8196,25/12/93,male
4494,19/06/90,female
12411,5/3/1996,female
4096,20/01/91,female
1904,6/12/1996,female
19611,2/5/1991,male
10019,17/08/91,female
8433,6/3/1995,male
3163,12/2/1994,female
13128,31/03/90,male
15604,15/07/92,female
4843,13/12/94,female
17962,6/1/1989,male
6050,25/08/95,female
5207,25/02/89,female
21090,24/06/93,male
5262,6/7/1994,female
14842,26/02/92,male
775,27/12/90,male
2456,16/05/92,male
8191,8/10/1990,male
7884,23/08/97,male
11749,5/2/1994,male
5364,27/07/89,female
3114,19/10/94,male
17086,18/04/94,female
9296,5/5/1990,male
6285,3/4/1994,female
8214,6/3/1989,male
10403,7/7/1988,male
11301,28/11/92,female
1566,15/01/94,female
2858,10/5/1991,female
888,14/03/94,female
6225,10/8/1995,female
15913,24/03/89,female
5448,26/02/93,female
612,5/11/1986,female
13143,18/04/95,male
7355,22/06/93,male
2221,26/06/92,female
10203,23/07/93,male
12640,3/6/1989,male
14485,17/12/91,female
1303,20/01/90,female
20026,5/1/1996,male
12786,6/3/1989,male
17977,12/9/1996,female
10246,13/05/90,female
15896,30/07/92,female
17266,13/12/88,female
7531,17/12/89,male
13856,5/10/1994,male
15044,25/11/89,female
3038,5/1/1994,male
14541,15/11/89,female
16144,2/8/1994,female
18454,8/2/1992,female
16325,7/3/1999,female
12630,25/11/93,male
8864,20/01/92,female
12017,2/4/1993,female
7482,6/8/1991,male
11424,8/6/1988,male
1935,8/8/1991,male
10878,8/1/1995,female
13917,3/4/1998,male
7100,12/8/1991,female
4299,14/06/89,male
16693,9/12/1990,male
13461,13/03/89,male
1620,23/08/94,male
15998,6/3/1995,male
11894,15/07/95,male
18765,15/03/93,male
16710,20/09/94,male
19713,14/02/87,male
20501,26/08/96,male
9588,12/10/1991,male
3887,5/2/1995,male
3906,2/9/1988,male
4044,20/07/94,female
15707,1/3/1991,female
16309,23/02/91,female
14632,27/08/86,male
10362,24/01/89,female
14755,9/6/1995,male
8969,28/01/95,male
5431,19/02/88,male
15781,13/12/92,female
20787,17/11/94,female
13007,11/12/1994,female
14247,3/3/1999,male
20816,24/10/90,male
21032,12/5/1997,male
